"","rn","Estimate","Est.Error","Q2.5","Q97.5"
"1968","MMTNissan Maxima:MY2019:MileGrpATC3","0",".",".","."
"1969","MMTNissan Maxima:MY2020","0",".",".","."
"1970","MMTNissan Maxima:MY2020:MileGrpATC1","0.000943379912083333","0.0886087185363719","-0.17289235","0.174388275"
"1971","MMTNissan Maxima:MY2020:MileGrpATC2","0.00127305521690921","0.109579869369639","-0.215748675","0.2155834"
"1972","MMTNissan Maxima:MY2020:MileGrpATC3","0",".",".","."
"1973","MMTNissan Murano","-6.92362193243421e-05","0.0152294841670133","-0.029929505","0.0294897775"
"1974","MMTNissan Murano:MY2018","5.4362439822193e-05","0.0165093103738766","-0.0319603625","0.03229958"
"1975","MMTNissan Murano:MY2018:MileGrpATC1","0.0138902766936588","0.00852999104902165","-0.00290820475","0.030665375"
"1976","MMTNissan Murano:MY2018:MileGrpATC2","1.42675927162281e-05","0.00814428782376014","-0.0158761325","0.0160423375"
"1977","MMTNissan Murano:MY2018:MileGrpATC3","0",".",".","."
"1978","MMTNissan Murano:MY2019","0.000111514705233947","0.0180425431246382","-0.0354101225","0.035675935"
"1979","MMTNissan Murano:MY2019:MileGrpATC1","3.18701216585088e-05","0.0114602901429626","-0.0223615325","0.0226766"
"1980","MMTNissan Murano:MY2019:MileGrpATC2","2.2399125575921e-05","0.0117254324766381","-0.023149375","0.023088775"
"1981","MMTNissan Murano:MY2019:MileGrpATC3","0",".",".","."
"1982","MMTNissan Murano:MY2020","0",".",".","."
"1983","MMTNissan Murano:MY2020:MileGrpATC1","3.11281239427632e-05","0.017195073952039","-0.033798145","0.0334952225"
"1984","MMTNissan Murano:MY2020:MileGrpATC2","0.000123665186635088","0.0181504829282131","-0.035010535","0.03564903"
"1985","MMTNissan Murano:MY2020:MileGrpATC3","0",".",".","."
"1986","MMTNissan Pathfinder","0.000711484873087719","0.103780758019035","-0.1999294","0.205445975"
"1987","MMTNissan Pathfinder:MY2018","0.0426681612078566","0.110938895445631","-0.17404255","0.257503924999999"
"1988","MMTNissan Pathfinder:MY2018:MileGrpATC1","-0.0431563860786145","0.0755057985833115","-0.192028325","0.105691975"
"1989","MMTNissan Pathfinder:MY2018:MileGrpATC2","0.000192704289352193","0.0546225726171221","-0.108092125","0.10663485"
"1990","MMTNissan Pathfinder:MY2018:MileGrpATC3","0",".",".","."
"1991","MMTNissan Pathfinder:MY2019","0.0817649304864932","0.115946838863378","-0.14665765","0.3106218"
"1992","MMTNissan Pathfinder:MY2019:MileGrpATC1","-0.082321117458811","0.0765797947078114","-0.2336921","0.0696287974999999"
"1993","MMTNissan Pathfinder:MY2019:MileGrpATC2","-0.0816361994430474","0.0875370604649384","-0.254212175","0.0899112049999998"
"1994","MMTNissan Pathfinder:MY2019:MileGrpATC3","0",".",".","."
"1995","MMTNissan Pathfinder:MY2020","0",".",".","."
"1996","MMTNissan Pathfinder:MY2020:MileGrpATC1","-0.000589006273855263","0.14757318294569","-0.2902574","0.287820825"
"1997","MMTNissan Pathfinder:MY2020:MileGrpATC2","-0.000935536025557939","0.13198576120892","-0.260602125","0.259963325"
"1998","MMTNissan Pathfinder:MY2020:MileGrpATC3","0",".",".","."
"1999","MMTNissan Rogue","-0.000143593167696974","0.0142854452855895","-0.0277446675","0.0281358525"
"2000","MMTNissan Rogue:MY2018","0.00923819188977057","0.0161279861200276","-0.0228515825","0.0408824899999999"
"2001","MMTNissan Rogue:MY2018:MileGrpATC1","-0.000762630301329386","0.0103694395358444","-0.021126175","0.019644465"
"2002","MMTNissan Rogue:MY2018:MileGrpATC2","0.00318217701220351","0.00964809025852554","-0.015470295","0.0218747175"
"2003","MMTNissan Rogue:MY2018:MileGrpATC3","0",".",".","."
"2004","MMTNissan Rogue:MY2019","0.0128511124933761","0.0167801920912463","-0.0198304975","0.04544843"
"2005","MMTNissan Rogue:MY2019:MileGrpATC1","-0.0127340107151522","0.0118847753493398","-0.0362410725","0.0104752724999999"
"2006","MMTNissan Rogue:MY2019:MileGrpATC2","-0.0126788135265774","0.0113364260438047","-0.0350614","0.00951727574999998"
"2007","MMTNissan Rogue:MY2019:MileGrpATC3","0",".",".","."
"2008","MMTNissan Rogue:MY2020","0",".",".","."
"2009","MMTNissan Rogue:MY2020:MileGrpATC1","0.000123945846926053","0.0189609894876327","-0.0371968075","0.037092935"
"2010","MMTNissan Rogue:MY2020:MileGrpATC2","0.000242647169002588","0.0178397612717779","-0.0345166475","0.0347772324999999"
"2011","MMTNissan Rogue:MY2020:MileGrpATC3","0",".",".","."
"2012","MMTNissan Rogue Sport","0.000976404434372807","0.108119591474828","-0.2116515","0.213479425"
"2013","MMTNissan Rogue Sport:MY2018","0.057661944318857","0.111080669521479","-0.1595376","0.277664325"
"2014","MMTNissan Rogue Sport:MY2018:MileGrpATC1","-0.0239640349629197","0.0336489941112633","-0.089842155","0.042931025"
"2015","MMTNissan Rogue Sport:MY2018:MileGrpATC2","-0.0586061193164772","0.034471692840621","-0.12712715","0.00890321949999999"
"2016","MMTNissan Rogue Sport:MY2018:MileGrpATC3","0",".",".","."
"2017","MMTNissan Rogue Sport:MY2019","-0.000843496154957017","0.113525903511902","-0.2250457","0.224358075"
"2018","MMTNissan Rogue Sport:MY2019:MileGrpATC1","-0.000179356279349561","0.039418126261366","-0.077330595","0.076669595"
"2019","MMTNissan Rogue Sport:MY2019:MileGrpATC2","-0.000406184418533246","0.0416158129938707","-0.08115104","0.0810755474999999"
"2020","MMTNissan Rogue Sport:MY2019:MileGrpATC3","0",".",".","."
"2021","MMTNissan Rogue Sport:MY2020","0",".",".","."
"2022","MMTNissan Rogue Sport:MY2020:MileGrpATC1","-0.000995685634160526","0.111221552560884","-0.218849125","0.218943175"
"2023","MMTNissan Rogue Sport:MY2020:MileGrpATC2","-0.00083085803804386","0.121468280609753","-0.240451375","0.23834535"
"2024","MMTNissan Rogue Sport:MY2020:MileGrpATC3","0",".",".","."
"2025","MMTNissan Sentra","-6.07481759855264e-10","6.72955949313245e-07","-1.3331605e-06","1.34733125e-06"
"2026","MMTNissan Sentra:MY2018","1.00327165530263e-09","6.94546708096316e-07","-1.3999845e-06","1.384315e-06"
"2027","MMTNissan Sentra:MY2018:MileGrpATC1","1.60207183532412e-09","2.74378509196702e-07","-5.43792425e-07","5.5477505e-07"
"2028","MMTNissan Sentra:MY2018:MileGrpATC2","4.05267069609649e-10","2.67501718549278e-07","-5.29533525e-07","5.42040874999999e-07"
"2029","MMTNissan Sentra:MY2018:MileGrpATC3","0",".",".","."
"2030","MMTNissan Sentra:MY2019","-6.66569882982457e-10","7.02977698951015e-07","-1.393003e-06","1.3943135e-06"
"2031","MMTNissan Sentra:MY2019:MileGrpATC1","-7.24320771649123e-10","2.71605883217771e-07","-5.43459125e-07","5.49120374999999e-07"
"2032","MMTNissan Sentra:MY2019:MileGrpATC2","3.39580896418553e-09","2.63973963797827e-07","-5.22478625e-07","5.360586e-07"
"2033","MMTNissan Sentra:MY2019:MileGrpATC3","0",".",".","."
"2034","MMTNissan Sentra:MY2020","0",".",".","."
"2035","MMTNissan Sentra:MY2020:MileGrpATC1","1.10388757039474e-09","7.09737922797444e-07","-1.434561e-06","1.41133925e-06"
"2036","MMTNissan Sentra:MY2020:MileGrpATC2","-1.82688669320482e-09","7.79555306427004e-07","-1.5459555e-06","1.54310375e-06"
"2037","MMTNissan Sentra:MY2020:MileGrpATC3","0",".",".","."
"2038","MMTNissan Titan","-2.10912205622368e-09","2.75495671501558e-07","-5.62941875e-07","5.58381349999999e-07"
"2039","MMTNissan Titan:MY2018","2.37849692407018e-09","3.73106209960134e-07","-7.58634675e-07","7.63417574999998e-07"
"2040","MMTNissan Titan:MY2018:MileGrpATC1","6.59792472596491e-10","3.087882105038e-07","-6.3238515e-07","6.37911099999997e-07"
"2041","MMTNissan Titan:MY2018:MileGrpATC2","2.70303573460526e-10","2.98571401042794e-07","-6.11297325e-07","6.21538149999999e-07"
"2042","MMTNissan Titan:MY2018:MileGrpATC3","0",".",".","."
"2043","MMTNissan Titan:MY2019","0",".",".","."
"2044","MMTNissan Titan:MY2019:MileGrpATC1","1.01440225714912e-09","3.27732543165737e-07","-6.7630895e-07","6.66000674999996e-07"
"2045","MMTNissan Titan:MY2019:MileGrpATC2","1.00695387658333e-09","5.09711368817783e-07","-1.034751e-06","1.0250915e-06"
"2046","MMTNissan Titan:MY2019:MileGrpATC3","0",".",".","."
"2047","MMTPorsche 718 Boxster/718 Cayman","-6.70159845133333e-09","6.10018622944278e-07","-1.2426345e-06","1.21466625e-06"
"2048","MMTPorsche 718 Boxster/718 Cayman:MY2018","5.97840147871491e-09","6.50774355463825e-07","-1.3100965e-06","1.3166335e-06"
"2049","MMTPorsche 718 Boxster/718 Cayman:MY2018:MileGrpATC1","1.46083682393728e-09","2.57726201798888e-07","-5.2033355e-07","5.30526024999999e-07"
"2050","MMTPorsche 718 Boxster/718 Cayman:MY2018:MileGrpATC2","0",".",".","."
"2051","MMTPorsche 718 Boxster/718 Cayman:MY2019","1.64112531211404e-09","7.4341680357463e-07","-1.505206e-06","1.507403e-06"
"2052","MMTPorsche 718 Boxster/718 Cayman:MY2019:MileGrpATC1","5.60552337638158e-09","4.51803244590041e-07","-9.04233225e-07","9.17652874999996e-07"
"2053","MMTPorsche 718 Boxster/718 Cayman:MY2019:MileGrpATC2","6.25175885823996e-09","4.85650008904408e-07","-9.72540475e-07","9.72693475e-07"
"2054","MMTPorsche 718 Boxster/718 Cayman:MY2019:MileGrpATC3","0",".",".","."
"2055","MMTPorsche 718 Boxster/718 Cayman:MY2020","0",".",".","."
"2056","MMTPorsche 718 Boxster/718 Cayman:MY2020:MileGrpATC2","0",".",".","."
"2057","MMTPorsche 911","-4.03938976040351e-09","5.91766555293418e-07","-1.19788e-06","1.18301625e-06"
"2058","MMTPorsche 911:MY2018","4.02429241987368e-09","6.50235345581077e-07","-1.30437325e-06","1.31407025e-06"
"2059","MMTPorsche 911:MY2018:MileGrpATC1","-1.50342907322368e-09","2.9668829375152e-07","-5.869722e-07","6.0191815e-07"
"2060","MMTPorsche 911:MY2018:MileGrpATC2","0",".",".","."
"2061","MMTPorsche 911:MY2019","2.89823718509649e-09","8.3589184894352e-07","-1.65616325e-06","1.68566525e-06"
"2062","MMTPorsche 911:MY2019:MileGrpATC1","9.41240373614035e-10","6.22137542224134e-07","-1.260393e-06","1.24189249999999e-06"
"2063","MMTPorsche 911:MY2019:MileGrpATC2","-5.88596972925439e-10","6.31188055750337e-07","-1.257472e-06","1.27099175e-06"
"2064","MMTPorsche 911:MY2019:MileGrpATC3","0",".",".","."
"2065","MMTPorsche 911:MY2020","0",".",".","."
"2066","MMTPorsche 911:MY2020:MileGrpATC1","3.42578057597807e-09","6.18580053502976e-07","-1.233262e-06","1.24554325e-06"
"2067","MMTPorsche 911:MY2020:MileGrpATC2","3.94973606475877e-09","6.1649628068179e-07","-1.249722e-06","1.248659e-06"
"2068","MMTPorsche 911:MY2020:MileGrpATC3","0",".",".","."
"2069","MMTPorsche Cayenne","4.23135081938597e-10","3.52615813477138e-07","-7.13020825e-07","6.92468049999999e-07"
"2070","MMTPorsche Cayenne:MY2018","-7.02105761894737e-09","5.42920544648923e-07","-1.08431725e-06","1.08804575e-06"
"2071","MMTPorsche Cayenne:MY2018:MileGrpATC1","6.0679435606886e-09","4.65117802979894e-07","-9.1395235e-07","9.42198024999999e-07"
"2072","MMTPorsche Cayenne:MY2018:MileGrpATC2","7.93540172889912e-09","4.75580694115604e-07","-9.37490875e-07","9.54549125e-07"
"2073","MMTPorsche Cayenne:MY2018:MileGrpATC3","0",".",".","."
"2074","MMTPorsche Cayenne:MY2019","2.28241456449563e-11","3.85317783768084e-07","-7.6206835e-07","7.73474225e-07"
"2075","MMTPorsche Cayenne:MY2019:MileGrpATC1","-1.87672181825877e-09","2.37413172317772e-07","-4.79631225e-07","4.653803e-07"
"2076","MMTPorsche Cayenne:MY2019:MileGrpATC2","8.58715757936404e-10","2.11914800052081e-07","-4.181082e-07","4.23213875e-07"
"2077","MMTPorsche Cayenne:MY2019:MileGrpATC3","0",".",".","."
"2078","MMTPorsche Cayenne:MY2020","0",".",".","."
"2079","MMTPorsche Cayenne:MY2020:MileGrpATC1","1.78686680825877e-09","5.02623546856189e-07","-1.00202275e-06","1.00815625e-06"
"2080","MMTPorsche Cayenne:MY2020:MileGrpATC2","2.48702732387281e-09","4.28050117522781e-07","-8.38447875e-07","8.7519155e-07"
"2081","MMTPorsche Cayenne:MY2020:MileGrpATC3","0",".",".","."
"2082","MMTPorsche Macan","1.50817543527719e-09","2.4808068510722e-07","-4.9007445e-07","5.04966824999998e-07"
"2083","MMTPorsche Macan:MY2018","-8.11121498153509e-10","3.11626933483202e-07","-6.332222e-07","6.19533924999999e-07"
"2084","MMTPorsche Macan:MY2018:MileGrpATC1","-4.71272201501754e-10","2.12885245994821e-07","-4.1963475e-07","4.3353915e-07"
"2085","MMTPorsche Macan:MY2018:MileGrpATC2","2.025673546e-10","2.25356228567153e-07","-4.5085135e-07","4.5450415e-07"
"2086","MMTPorsche Macan:MY2018:MileGrpATC3","0",".",".","."
"2087","MMTPorsche Macan:MY2019","-9.96167768741228e-10","4.58987142243354e-07","-9.148394e-07","9.15336674999999e-07"
"2088","MMTPorsche Macan:MY2019:MileGrpATC1","-3.25138775114035e-10","4.21924711096698e-07","-8.49393075e-07","8.5089185e-07"
"2089","MMTPorsche Macan:MY2019:MileGrpATC2","-2.07893217626754e-10","4.38474405029868e-07","-8.77197225e-07","8.729614e-07"
"2090","MMTPorsche Macan:MY2019:MileGrpATC3","0",".",".","."
"2091","MMTPorsche Macan:MY2020","0",".",".","."
"2092","MMTPorsche Macan:MY2020:MileGrpATC1","-3.30483368696974e-09","3.30551575783272e-07","-6.6890895e-07","6.52026224999999e-07"
"2093","MMTPorsche Macan:MY2020:MileGrpATC2","-2.78306547435526e-09","3.04313686962557e-07","-6.10165375e-07","6.05909524999999e-07"
"2094","MMTPorsche Macan:MY2020:MileGrpATC3","0",".",".","."
"2095","MMTPorsche Panamera","2.2892655997807e-05","0.0990700877524258","-0.19400335","0.1955273"
"2096","MMTPorsche Panamera:MY2018","-0.00101540741029386","0.170070335221882","-0.334367425","0.3321557"
"2097","MMTPorsche Panamera:MY2018:MileGrpATC1","0.00116510686998421","0.145578246573337","-0.28512745","0.285822675"
"2098","MMTPorsche Panamera:MY2018:MileGrpATC2","0.000840300702947368","0.144504222866412","-0.286842125","0.288374725"
"2099","MMTPorsche Panamera:MY2018:MileGrpATC3","0",".",".","."
"2100","MMTPorsche Panamera:MY2019","0.00131564285474561","0.140182764039761","-0.279280775","0.27774515"
"2101","MMTPorsche Panamera:MY2019:MileGrpATC1","-0.00115628020325","0.118867812159681","-0.2357967","0.233323575"
"2102","MMTPorsche Panamera:MY2019:MileGrpATC2","-0.00197582133906184","0.11823196429647","-0.2350544","0.231053075"
"2103","MMTPorsche Panamera:MY2019:MileGrpATC3","0",".",".","."
"2104","MMTPorsche Panamera:MY2020","0",".",".","."
"2105","MMTPorsche Panamera:MY2020:MileGrpATC1","0.12463491815557","0.111107677724493","-0.095445635","0.3434016"
"2106","MMTPorsche Panamera:MY2020:MileGrpATC2","0.00097487254845307","0.117920571033907","-0.23184105","0.2308716"
"2107","MMTPorsche Panamera:MY2020:MileGrpATC3","0",".",".","."
"2108","MMTSubaru Ascent","0.00893266916030539","0.00680934785982512","-0.004268115","0.022379365"
"2109","MMTSubaru Ascent:MY2019","0.0162461292669309","0.00868351820301669","-0.000999293125","0.0331643275"
"2110","MMTSubaru Ascent:MY2019:MileGrpATC1","-0.0251870253765307","0.011303172973779","-0.0474954375","-0.00316886475000002"
"2111","MMTSubaru Ascent:MY2019:MileGrpATC2","-0.0184552025811439","0.00801510445829711","-0.034148225","-0.00257266475000002"
"2112","MMTSubaru Ascent:MY2019:MileGrpATC3","0",".",".","."
"2113","MMTSubaru Ascent:MY2020","0",".",".","."
"2114","MMTSubaru Ascent:MY2020:MileGrpATC1","-0.00896036931795408","0.011370692610729","-0.0312705175","0.0131111875"
"2115","MMTSubaru Ascent:MY2020:MileGrpATC2","-0.00392912051548197","0.00989589855588574","-0.0232820225","0.0156181774999999"
"2116","MMTSubaru Ascent:MY2020:MileGrpATC3","0",".",".","."
"2117","MMTSubaru Crosstrek/Subaru XV Crosstrek","-4.87894779687719e-05","0.00772576370763516","-0.01512601","0.0149978525"
"2118","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2018","6.84012642726097e-05","0.00854804323144841","-0.0166233175","0.01691063"
"2119","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2018:MileGrpATC1","0.00466194393710048","0.0050625280471494","-0.00542255275","0.014582825"
"2120","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2018:MileGrpATC2","-1.95264946330702e-05","0.00490371520122451","-0.00964714575","0.00956565699999999"
"2121","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2018:MileGrpATC3","0",".",".","."
"2122","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2019","0.00463599438956913","0.00850514076745821","-0.012256045","0.0212967275"
"2123","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2019:MileGrpATC1","-0.00205912981699018","0.00433333827709923","-0.0104840375","0.0064437495"
"2124","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2019:MileGrpATC2","0.00131456382678268","0.00446553178987615","-0.0075216265","0.0100130225"
"2125","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2019:MileGrpATC3","0",".",".","."
"2126","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2020","0",".",".","."
"2127","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2020:MileGrpATC1","8.70013697418421e-05","0.00886023152826666","-0.01707331","0.017614805"
"2128","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2020:MileGrpATC2","0.000114731596008772","0.00899602451705994","-0.0173858075","0.017644315"
"2129","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2020:MileGrpATC3","0",".",".","."
"2130","MMTSubaru Forester","-4.21178850788158e-05","0.00396537756861188","-0.007863041","0.00768159825"
"2131","MMTSubaru Forester:MY2018","0.00610571776115132","0.00495731118693913","-0.00373686675","0.0157076425"
"2132","MMTSubaru Forester:MY2018:MileGrpATC1","-0.0025261156264232","0.00409922108183392","-0.0105574","0.005584067"
"2133","MMTSubaru Forester:MY2018:MileGrpATC2","-0.0010875390792386","0.0037632158681016","-0.008424772","0.00625922775"
"2134","MMTSubaru Forester:MY2018:MileGrpATC3","0",".",".","."
"2135","MMTSubaru Forester:MY2019","0.00759027094264342","0.00492236826867737","-0.00197433775","0.0172397175"
"2136","MMTSubaru Forester:MY2019:MileGrpATC1","0.0028444575917839","0.00388090369120142","-0.0046910095","0.0105181525"
"2137","MMTSubaru Forester:MY2019:MileGrpATC2","-0.00531746912616196","0.00367939641119661","-0.0125961225","0.00188650999999999"
"2138","MMTSubaru Forester:MY2019:MileGrpATC3","0",".",".","."
"2139","MMTSubaru Forester:MY2020","0",".",".","."
"2140","MMTSubaru Forester:MY2020:MileGrpATC1","0.00176430325509888","0.00483661115276806","-0.00766107025","0.011219005"
"2141","MMTSubaru Forester:MY2020:MileGrpATC2","0.00184272295903356","0.0048724332649223","-0.007709049","0.011345875"
"2142","MMTSubaru Forester:MY2020:MileGrpATC3","0",".",".","."
"2143","MMTSubaru Impreza","-7.51766460366667e-05","0.0150061887746863","-0.0296338075","0.0294787125"
"2144","MMTSubaru Impreza:MY2018","0.0196377574999509","0.0172902962645494","-0.014521745","0.0532593099999999"
"2145","MMTSubaru Impreza:MY2018:MileGrpATC1","-0.0195889225675044","0.0102603675854261","-0.039848175","0.00030928255"
"2146","MMTSubaru Impreza:MY2018:MileGrpATC2","-0.00806148187806763","0.0105739497501901","-0.0288506725","0.0123936775"
"2147","MMTSubaru Impreza:MY2018:MileGrpATC3","0",".",".","."
"2148","MMTSubaru Impreza:MY2019","2.0969937252193e-05","0.0174492179065467","-0.0341705325","0.0342670425"
"2149","MMTSubaru Impreza:MY2019:MileGrpATC1","3.21577412839912e-05","0.0108269727479644","-0.0209945825","0.0213508325"
"2150","MMTSubaru Impreza:MY2019:MileGrpATC2","0.000112902213384518","0.0112236000595467","-0.0217829925","0.0223456175"
"2151","MMTSubaru Impreza:MY2019:MileGrpATC3","0",".",".","."
"2152","MMTSubaru Impreza:MY2020","0",".",".","."
"2153","MMTSubaru Impreza:MY2020:MileGrpATC1","8.42488538942982e-05","0.0172185464358653","-0.034101245","0.0336786375"
"2154","MMTSubaru Impreza:MY2020:MileGrpATC2","0.000117210828598114","0.0189457304455075","-0.037166865","0.0368124124999999"
"2155","MMTSubaru Impreza:MY2020:MileGrpATC3","0",".",".","."
"2156","MMTSubaru Impreza WRX/STi/Subaru WRX/STi","8.40157846179386e-09","7.66688651612489e-07","-1.5377005e-06","1.553492e-06"
"2157","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2018","-9.19144896704825e-09","8.05586468564694e-07","-1.64511625e-06","1.63895474999999e-06"
"2158","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2018:MileGrpATC1","-1.36435817964912e-10","3.31512518364215e-07","-6.78533475e-07","6.80084799999997e-07"
"2159","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2018:MileGrpATC2","1.89775201650439e-09","3.43709032583407e-07","-7.0485215e-07","7.08263799999998e-07"
"2160","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2018:MileGrpATC3","0",".",".","."
"2161","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2019","-8.97705383096491e-09","8.16325451685705e-07","-1.65830475e-06","1.65403025e-06"
"2162","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2019:MileGrpATC1","4.00540986899123e-09","4.33579019035593e-07","-8.68697625e-07","8.97352874999999e-07"
"2163","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2019:MileGrpATC2","-1.27674800570175e-09","3.79889432856219e-07","-7.7828215e-07","7.70946874999998e-07"
"2164","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2019:MileGrpATC3","0",".",".","."
"2165","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2020","0",".",".","."
"2166","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2020:MileGrpATC1","-6.76325246931579e-09","8.24197083144991e-07","-1.668264e-06","1.66627075e-06"
"2167","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2020:MileGrpATC2","-1.15658023159167e-08","8.81196860427286e-07","-1.815499e-06","1.809344e-06"
"2168","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2020:MileGrpATC3","0",".",".","."
"2169","MMTSubaru Legacy","0.0256375275756373","0.0157848681159707","-0.005440439","0.0567114125"
"2170","MMTSubaru Legacy:MY2018","-0.0255387932422876","0.0202180355824852","-0.0652862275","0.0141371975"
"2171","MMTSubaru Legacy:MY2018:MileGrpATC1","0.0113024001532096","0.0165359089259891","-0.0211913875","0.0435168925"
"2172","MMTSubaru Legacy:MY2018:MileGrpATC2","0.0225452784196817","0.015299425409228","-0.0073994035","0.0523529125"
"2173","MMTSubaru Legacy:MY2018:MileGrpATC3","0",".",".","."
"2174","MMTSubaru Legacy:MY2019","-0.0257113649513105","0.0200489968131811","-0.0644979125","0.0137569925"
"2175","MMTSubaru Legacy:MY2019:MileGrpATC1","7.98697634144737e-05","0.0156835442109901","-0.03075831","0.030745345"
"2176","MMTSubaru Legacy:MY2019:MileGrpATC2","0.00885145637578452","0.015337995130114","-0.0211890975","0.0390261575"
"2177","MMTSubaru Legacy:MY2019:MileGrpATC3","0",".",".","."
"2178","MMTSubaru Legacy:MY2020","0",".",".","."
"2179","MMTSubaru Legacy:MY2020:MileGrpATC1","-0.00779203036740715","0.0205092301503127","-0.0478699075","0.03280329"
"2180","MMTSubaru Legacy:MY2020:MileGrpATC2","-0.025531780032461","0.0199924071351718","-0.0648005675","0.0139142325"
"2181","MMTSubaru Legacy:MY2020:MileGrpATC3","0",".",".","."
"2182","MMTSubaru Outback","0.00364406046927316","0.00396686670013405","-0.00423732125","0.0113476075"
"2183","MMTSubaru Outback:MY2018","0.00180760754890118","0.00484535042769631","-0.007647068","0.011399995"
"2184","MMTSubaru Outback:MY2018:MileGrpATC1","-5.86527452847895e-05","0.00441760067162315","-0.00883715575","0.008538942"
"2185","MMTSubaru Outback:MY2018:MileGrpATC2","-0.00545043910727886","0.0037370413908508","-0.0127743075","0.0019336215"
"2186","MMTSubaru Outback:MY2018:MileGrpATC3","0",".",".","."
"2187","MMTSubaru Outback:MY2019","0.00453774652471567","0.00494317520234069","-0.005074745","0.0142294"
"2188","MMTSubaru Outback:MY2019:MileGrpATC1","-0.00329255090983509","0.00438012746586731","-0.0119645575","0.00535092499999999"
"2189","MMTSubaru Outback:MY2019:MileGrpATC2","-0.00343374398821895","0.00399122479980253","-0.0113814575","0.00436741025"
"2190","MMTSubaru Outback:MY2019:MileGrpATC3","0",".",".","."
"2191","MMTSubaru Outback:MY2020","0",".",".","."
"2192","MMTSubaru Outback:MY2020:MileGrpATC1","-0.00133872033691873","0.00508677083826654","-0.0112869625","0.008619786"
"2193","MMTSubaru Outback:MY2020:MileGrpATC2","0.00193391573417548","0.00487924049805614","-0.007632148","0.01158767"
"2194","MMTSubaru Outback:MY2020:MileGrpATC3","0",".",".","."
"2195","MMTTesla Model 3","0.0460933079980219","0.0161630535783123","0.014390675","0.077845325"
"2196","MMTTesla Model 3:MY2018","-0.0134491510366338","0.0196714407431615","-0.0518839025","0.02518628"
"2197","MMTTesla Model 3:MY2018:MileGrpATC1","-0.0232780172839403","0.0135104220331436","-0.049636665","0.00318167949999999"
"2198","MMTTesla Model 3:MY2018:MileGrpATC2","-0.0137956983827646","0.0133902352703868","-0.040299155","0.012044045"
"2199","MMTTesla Model 3:MY2018:MileGrpATC3","0",".",".","."
"2200","MMTTesla Model 3:MY2019","-0.00461680695986118","0.0204614843247936","-0.0452766","0.0351836099999999"
"2201","MMTTesla Model 3:MY2019:MileGrpATC1","-0.0274713203730272","0.0163880523111815","-0.0596918475","0.00461556225"
"2202","MMTTesla Model 3:MY2019:MileGrpATC2","0.00211626960673684","0.0158553723572642","-0.0289737075","0.0335048124999999"
"2203","MMTTesla Model 3:MY2019:MileGrpATC3","0",".",".","."
"2204","MMTTesla Model 3:MY2020","0",".",".","."
"2205","MMTTesla Model 3:MY2020:MileGrpATC1","-0.0186374720790796","0.0217125433644445","-0.06075061","0.0242961325"
"2206","MMTTesla Model 3:MY2020:MileGrpATC2","-0.0333333707191425","0.0201600531424809","-0.07273731","0.00573470099999999"
"2207","MMTTesla Model 3:MY2020:MileGrpATC3","0",".",".","."
"2208","MMTTesla Model S","0.0997928547900439","0.031219189400183","0.0380789175","0.16181865"
"2209","MMTTesla Model S:MY2018","-0.0694175113482886","0.0398182038801383","-0.14681865","0.00882171074999998"
"2210","MMTTesla Model S:MY2018:MileGrpATC1","-0.0303488258314083","0.0310873385303008","-0.091405145","0.0309012325"
"2211","MMTTesla Model S:MY2018:MileGrpATC2","-0.0154910758938322","0.0299010179284164","-0.0740604075","0.0423882699999998"
"2212","MMTTesla Model S:MY2018:MileGrpATC3","0",".",".","."
"2213","MMTTesla Model S:MY2019","-0.0410213743851952","0.0458019351930834","-0.131033675","0.04922505"
"2214","MMTTesla Model S:MY2019:MileGrpATC1","-0.033765063286184","0.0403007127200137","-0.11367015","0.0452009749999999"
"2215","MMTTesla Model S:MY2019:MileGrpATC2","-0.058833979730507","0.0433024036192657","-0.14359505","0.0273165075"
"2216","MMTTesla Model S:MY2019:MileGrpATC3","0",".",".","."
