"","rn","Estimate","Est.Error","Q2.5","Q97.5"
"1976","MMTNissan Murano:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1977","MMTNissan Murano:MY2018:MileGrpATC3","0",".",".","."
"1978","MMTNissan Murano:MY2019","-1e+13","0","-1e+13","-1e+13"
"1979","MMTNissan Murano:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1980","MMTNissan Murano:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1981","MMTNissan Murano:MY2019:MileGrpATC3","0",".",".","."
"1982","MMTNissan Murano:MY2020","0",".",".","."
"1983","MMTNissan Murano:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1984","MMTNissan Murano:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1985","MMTNissan Murano:MY2020:MileGrpATC3","0",".",".","."
"1986","MMTNissan Pathfinder","-5.8190128961432","3.57359120056817","-14.1728875","-0.606550075000002"
"1987","MMTNissan Pathfinder:MY2018","2.14749741363895","3.74679508975559","-3.853751","10.69086"
"1988","MMTNissan Pathfinder:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1989","MMTNissan Pathfinder:MY2018:MileGrpATC2","-0.0151945268169298","1.81775751869999","-3.732372","3.58066875"
"1990","MMTNissan Pathfinder:MY2018:MileGrpATC3","0",".",".","."
"1991","MMTNissan Pathfinder:MY2019","2.77473113686115","3.76100953241521","-3.28304575","11.343005"
"1992","MMTNissan Pathfinder:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1993","MMTNissan Pathfinder:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1994","MMTNissan Pathfinder:MY2019:MileGrpATC3","0",".",".","."
"1995","MMTNissan Pathfinder:MY2020","0",".",".","."
"1996","MMTNissan Pathfinder:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1997","MMTNissan Pathfinder:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1998","MMTNissan Pathfinder:MY2020:MileGrpATC3","0",".",".","."
"1999","MMTNissan Rogue","-7.64711541447368","3.26064446758841","-15.357895","-3.0294565"
"2000","MMTNissan Rogue:MY2018","2.43606376416312","3.42438983038622","-2.9459025","10.2872375"
"2001","MMTNissan Rogue:MY2018:MileGrpATC1","-0.192945160532206","1.75800527152097","-3.812592","3.24682999999999"
"2002","MMTNissan Rogue:MY2018:MileGrpATC2","0.518332675229355","1.44902740140974","-2.0977635","3.6924395"
"2003","MMTNissan Rogue:MY2018:MileGrpATC3","0",".",".","."
"2004","MMTNissan Rogue:MY2019","2.58321736756864","3.47511356018589","-3.04009475","10.4640925"
"2005","MMTNissan Rogue:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2006","MMTNissan Rogue:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2007","MMTNissan Rogue:MY2019:MileGrpATC3","0",".",".","."
"2008","MMTNissan Rogue:MY2020","0",".",".","."
"2009","MMTNissan Rogue:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2010","MMTNissan Rogue:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2011","MMTNissan Rogue:MY2020:MileGrpATC3","0",".",".","."
"2012","MMTNissan Rogue Sport","-6.38841737321026","4.80742118614844","-17.32625","0.925837874999989"
"2013","MMTNissan Rogue Sport:MY2018","3.03534234043212","4.90699381776357","-4.88439375","13.943525"
"2014","MMTNissan Rogue Sport:MY2018:MileGrpATC1","-0.574347346918904","1.82226122456465","-4.26618375","3.087986"
"2015","MMTNissan Rogue Sport:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2016","MMTNissan Rogue Sport:MY2018:MileGrpATC3","0",".",".","."
"2017","MMTNissan Rogue Sport:MY2019","-1e+13","0","-1e+13","-1e+13"
"2018","MMTNissan Rogue Sport:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2019","MMTNissan Rogue Sport:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2020","MMTNissan Rogue Sport:MY2019:MileGrpATC3","0",".",".","."
"2021","MMTNissan Rogue Sport:MY2020","0",".",".","."
"2022","MMTNissan Rogue Sport:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2023","MMTNissan Rogue Sport:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2024","MMTNissan Rogue Sport:MY2020:MileGrpATC3","0",".",".","."
"2025","MMTNissan Sentra","-1e+13","0","-1e+13","-1e+13"
"2026","MMTNissan Sentra:MY2018","-1e+13","0","-1e+13","-1e+13"
"2027","MMTNissan Sentra:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2028","MMTNissan Sentra:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2029","MMTNissan Sentra:MY2018:MileGrpATC3","0",".",".","."
"2030","MMTNissan Sentra:MY2019","-1e+13","0","-1e+13","-1e+13"
"2031","MMTNissan Sentra:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2032","MMTNissan Sentra:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2033","MMTNissan Sentra:MY2019:MileGrpATC3","0",".",".","."
"2034","MMTNissan Sentra:MY2020","0",".",".","."
"2035","MMTNissan Sentra:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2036","MMTNissan Sentra:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2037","MMTNissan Sentra:MY2020:MileGrpATC3","0",".",".","."
"2038","MMTNissan Titan","-1e+13","0","-1e+13","-1e+13"
"2039","MMTNissan Titan:MY2018","-1e+13","0","-1e+13","-1e+13"
"2040","MMTNissan Titan:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2041","MMTNissan Titan:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2042","MMTNissan Titan:MY2018:MileGrpATC3","0",".",".","."
"2043","MMTNissan Titan:MY2019","0",".",".","."
"2044","MMTNissan Titan:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2045","MMTNissan Titan:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2046","MMTNissan Titan:MY2019:MileGrpATC3","0",".",".","."
"2047","MMTPorsche 718 Boxster/718 Cayman","-1e+13","0","-1e+13","-1e+13"
"2048","MMTPorsche 718 Boxster/718 Cayman:MY2018","-1e+13","0","-1e+13","-1e+13"
"2049","MMTPorsche 718 Boxster/718 Cayman:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2050","MMTPorsche 718 Boxster/718 Cayman:MY2018:MileGrpATC2","0",".",".","."
"2051","MMTPorsche 718 Boxster/718 Cayman:MY2019","-1e+13","0","-1e+13","-1e+13"
"2052","MMTPorsche 718 Boxster/718 Cayman:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2053","MMTPorsche 718 Boxster/718 Cayman:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2054","MMTPorsche 718 Boxster/718 Cayman:MY2019:MileGrpATC3","0",".",".","."
"2055","MMTPorsche 718 Boxster/718 Cayman:MY2020","0",".",".","."
"2056","MMTPorsche 718 Boxster/718 Cayman:MY2020:MileGrpATC2","0",".",".","."
"2057","MMTPorsche 911","-1e+13","0","-1e+13","-1e+13"
"2058","MMTPorsche 911:MY2018","-1e+13","0","-1e+13","-1e+13"
"2059","MMTPorsche 911:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2060","MMTPorsche 911:MY2018:MileGrpATC2","0",".",".","."
"2061","MMTPorsche 911:MY2019","-1e+13","0","-1e+13","-1e+13"
"2062","MMTPorsche 911:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2063","MMTPorsche 911:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2064","MMTPorsche 911:MY2019:MileGrpATC3","0",".",".","."
"2065","MMTPorsche 911:MY2020","0",".",".","."
"2066","MMTPorsche 911:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2067","MMTPorsche 911:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2068","MMTPorsche 911:MY2020:MileGrpATC3","0",".",".","."
"2069","MMTPorsche Cayenne","-1e+13","0","-1e+13","-1e+13"
"2070","MMTPorsche Cayenne:MY2018","-1e+13","0","-1e+13","-1e+13"
"2071","MMTPorsche Cayenne:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2072","MMTPorsche Cayenne:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2073","MMTPorsche Cayenne:MY2018:MileGrpATC3","0",".",".","."
"2074","MMTPorsche Cayenne:MY2019","-1e+13","0","-1e+13","-1e+13"
"2075","MMTPorsche Cayenne:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2076","MMTPorsche Cayenne:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2077","MMTPorsche Cayenne:MY2019:MileGrpATC3","0",".",".","."
"2078","MMTPorsche Cayenne:MY2020","0",".",".","."
"2079","MMTPorsche Cayenne:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2080","MMTPorsche Cayenne:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2081","MMTPorsche Cayenne:MY2020:MileGrpATC3","0",".",".","."
"2082","MMTPorsche Macan","-1e+13","0","-1e+13","-1e+13"
"2083","MMTPorsche Macan:MY2018","-1e+13","0","-1e+13","-1e+13"
"2084","MMTPorsche Macan:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2085","MMTPorsche Macan:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2086","MMTPorsche Macan:MY2018:MileGrpATC3","0",".",".","."
"2087","MMTPorsche Macan:MY2019","-1e+13","0","-1e+13","-1e+13"
"2088","MMTPorsche Macan:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2089","MMTPorsche Macan:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2090","MMTPorsche Macan:MY2019:MileGrpATC3","0",".",".","."
"2091","MMTPorsche Macan:MY2020","0",".",".","."
"2092","MMTPorsche Macan:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2093","MMTPorsche Macan:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2094","MMTPorsche Macan:MY2020:MileGrpATC3","0",".",".","."
"2095","MMTPorsche Panamera","-7.07305623365618","4.66374410727838","-17.8901375","-0.2849084"
"2096","MMTPorsche Panamera:MY2018","-1e+13","0","-1e+13","-1e+13"
"2097","MMTPorsche Panamera:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2098","MMTPorsche Panamera:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2099","MMTPorsche Panamera:MY2018:MileGrpATC3","0",".",".","."
"2100","MMTPorsche Panamera:MY2019","-1e+13","0","-1e+13","-1e+13"
"2101","MMTPorsche Panamera:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2102","MMTPorsche Panamera:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2103","MMTPorsche Panamera:MY2019:MileGrpATC3","0",".",".","."
"2104","MMTPorsche Panamera:MY2020","0",".",".","."
"2105","MMTPorsche Panamera:MY2020:MileGrpATC1","4.51516693879886","4.76693248966101","-2.83057925","15.30891"
"2106","MMTPorsche Panamera:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2107","MMTPorsche Panamera:MY2020:MileGrpATC3","0",".",".","."
"2108","MMTSubaru Ascent","-4.90024264561403","0.768802882274352","-6.634586","-3.6408995"
"2109","MMTSubaru Ascent:MY2019","1.18658229363561","0.844350083911994","-0.289689175","3.03430375"
"2110","MMTSubaru Ascent:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2111","MMTSubaru Ascent:MY2019:MileGrpATC2","-1.56843494199368","0.879015233803295","-3.51679325","-0.0670415225000002"
"2112","MMTSubaru Ascent:MY2019:MileGrpATC3","0",".",".","."
"2113","MMTSubaru Ascent:MY2020","0",".",".","."
"2114","MMTSubaru Ascent:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2115","MMTSubaru Ascent:MY2020:MileGrpATC2","-1.03243749064179","1.51143358129207","-4.43197225","1.561312"
"2116","MMTSubaru Ascent:MY2020:MileGrpATC3","0",".",".","."
"2117","MMTSubaru Crosstrek/Subaru XV Crosstrek","-8.76289525526316","3.6648533595086","-17.4613275","-3.5810545"
"2118","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2018","-3.63318731342825","5.52985546481935","-15.29749","6.72333499999999"
"2119","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2018:MileGrpATC1","6.25888785765355","4.94851027282955","-1.237769","17.52904"
"2120","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2121","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2018:MileGrpATC3","0",".",".","."
"2122","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2019","2.88715717287693","3.81301220401058","-2.952028","11.63283"
"2123","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2019:MileGrpATC1","-0.755826104917662","1.73464435887006","-4.32684225","2.660271"
"2124","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2019:MileGrpATC2","0.462330544679035","1.44872012627558","-2.16893925","3.596217"
"2125","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2019:MileGrpATC3","0",".",".","."
"2126","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2020","0",".",".","."
"2127","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2128","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2129","MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2020:MileGrpATC3","0",".",".","."
"2130","MMTSubaru Forester","-8.14092641754386","2.19049340998098","-13.4695525","-4.9876855"
"2131","MMTSubaru Forester:MY2018","2.86690790815526","2.2726984395545","-0.61046655","8.2448205"
"2132","MMTSubaru Forester:MY2018:MileGrpATC1","-0.666126160556206","1.01946190622008","-2.8020715","1.2697415"
"2133","MMTSubaru Forester:MY2018:MileGrpATC2","-0.167691432007158","0.818468169001093","-1.7423405","1.4798555"
"2134","MMTSubaru Forester:MY2018:MileGrpATC3","0",".",".","."
"2135","MMTSubaru Forester:MY2019","3.14531508274632","2.24906008471522","-0.228315525","8.57050975"
"2136","MMTSubaru Forester:MY2019:MileGrpATC1","0.35574284908171","0.661270268184574","-0.880849125","1.723282"
"2137","MMTSubaru Forester:MY2019:MileGrpATC2","-1.41078899811404","0.967201064136311","-3.4759355","0.378911724999998"
"2138","MMTSubaru Forester:MY2019:MileGrpATC3","0",".",".","."
"2139","MMTSubaru Forester:MY2020","0",".",".","."
"2140","MMTSubaru Forester:MY2020:MileGrpATC1","1.06410239095884","2.53002470304749","-3.42437875","6.7413005"
"2141","MMTSubaru Forester:MY2020:MileGrpATC2","1.12555798148197","2.52886566979189","-3.356879","6.76986175"
"2142","MMTSubaru Forester:MY2020:MileGrpATC3","0",".",".","."
"2143","MMTSubaru Impreza","-8.63758896828947","4.28476726652118","-18.76258","-2.64894175"
"2144","MMTSubaru Impreza:MY2018","4.10184971223715","4.41422771241553","-2.612642","14.2492725"
"2145","MMTSubaru Impreza:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2146","MMTSubaru Impreza:MY2018:MileGrpATC2","-0.539317774180807","1.81745567070239","-4.23590875","3.140893"
"2147","MMTSubaru Impreza:MY2018:MileGrpATC3","0",".",".","."
"2148","MMTSubaru Impreza:MY2019","-1e+13","0","-1e+13","-1e+13"
"2149","MMTSubaru Impreza:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2150","MMTSubaru Impreza:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2151","MMTSubaru Impreza:MY2019:MileGrpATC3","0",".",".","."
"2152","MMTSubaru Impreza:MY2020","0",".",".","."
"2153","MMTSubaru Impreza:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2154","MMTSubaru Impreza:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2155","MMTSubaru Impreza:MY2020:MileGrpATC3","0",".",".","."
"2156","MMTSubaru Impreza WRX/STi/Subaru WRX/STi","-1e+13","0","-1e+13","-1e+13"
"2157","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2018","-1e+13","0","-1e+13","-1e+13"
"2158","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2159","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2160","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2018:MileGrpATC3","0",".",".","."
"2161","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2019","-1e+13","0","-1e+13","-1e+13"
"2162","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2163","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2164","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2019:MileGrpATC3","0",".",".","."
"2165","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2020","0",".",".","."
"2166","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2167","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2168","MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2020:MileGrpATC3","0",".",".","."
"2169","MMTSubaru Legacy","-4.12281327675439","1.18499991676309","-6.922376","-2.28947675"
"2170","MMTSubaru Legacy:MY2018","-4.49650424013061","3.51675764843657","-12.5803825","1.05631775"
"2171","MMTSubaru Legacy:MY2018:MileGrpATC1","3.43790218613797","3.55100818717078","-2.306661","11.5629525"
"2172","MMTSubaru Legacy:MY2018:MileGrpATC2","4.65645153157096","3.41070831183758","-0.333185425","12.697025"
"2173","MMTSubaru Legacy:MY2018:MileGrpATC3","0",".",".","."
"2174","MMTSubaru Legacy:MY2019","-6.37254428336899","4.56229424666879","-16.9332375","0.499433174999967"
"2175","MMTSubaru Legacy:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2176","MMTSubaru Legacy:MY2019:MileGrpATC2","5.01137762861215","4.59044579105203","-2.0244645","15.63281"
"2177","MMTSubaru Legacy:MY2019:MileGrpATC3","0",".",".","."
"2178","MMTSubaru Legacy:MY2020","0",".",".","."
"2179","MMTSubaru Legacy:MY2020:MileGrpATC1","-0.509441244179656","1.73834190108851","-4.13429475","2.8509035"
"2180","MMTSubaru Legacy:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2181","MMTSubaru Legacy:MY2020:MileGrpATC3","0",".",".","."
"2182","MMTSubaru Outback","-5.82402634385965","1.05001382448469","-8.25536525","-4.19790175"
"2183","MMTSubaru Outback:MY2018","0.439564153844785","1.21833179337015","-1.73004075","3.08849225"
"2184","MMTSubaru Outback:MY2018:MileGrpATC1","-0.123536782202889","1.02801206874358","-2.249291","1.800279"
"2185","MMTSubaru Outback:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2186","MMTSubaru Outback:MY2018:MileGrpATC3","0",".",".","."
"2187","MMTSubaru Outback:MY2019","0.911877601528658","1.17282287869282","-1.11201675","3.50531525"
"2188","MMTSubaru Outback:MY2019:MileGrpATC1","-0.703940028633101","0.962265686614575","-2.777725","1.0445585"
"2189","MMTSubaru Outback:MY2019:MileGrpATC2","-0.633682632959974","0.826460413493584","-2.31923075","0.950908524999999"
"2190","MMTSubaru Outback:MY2019:MileGrpATC3","0",".",".","."
"2191","MMTSubaru Outback:MY2020","0",".",".","."
"2192","MMTSubaru Outback:MY2020:MileGrpATC1","-0.887949184312167","1.66097682485803","-4.395886","2.25124675"
"2193","MMTSubaru Outback:MY2020:MileGrpATC2","0.443768084463351","1.225498880624","-1.76275625","3.09424675"
"2194","MMTSubaru Outback:MY2020:MileGrpATC3","0",".",".","."
"2195","MMTTesla Model 3","-3.11957577894737","0.528015155028954","-4.2661515","-2.19862975"
"2196","MMTTesla Model 3:MY2018","-0.35156004680543","0.682053014605257","-1.67679025","1.03581625"
"2197","MMTTesla Model 3:MY2018:MileGrpATC1","-1.33459167474531","0.69055014089466","-2.74269175","-0.0102907200000002"
"2198","MMTTesla Model 3:MY2018:MileGrpATC2","-0.549468852787693","0.563877807191627","-1.62842475","0.593378024999999"
"2199","MMTTesla Model 3:MY2018:MileGrpATC3","0",".",".","."
"2200","MMTTesla Model 3:MY2019","-0.0906477029807456","0.680739289995243","-1.39590225","1.28100225"
"2201","MMTTesla Model 3:MY2019:MileGrpATC1","-1.22519149035693","0.763231588874748","-2.82312","0.1851137"
"2202","MMTTesla Model 3:MY2019:MileGrpATC2","0.0779070985488061","0.533528866660163","-0.9285892","1.1656305"
"2203","MMTTesla Model 3:MY2019:MileGrpATC3","0",".",".","."
"2204","MMTTesla Model 3:MY2020","0",".",".","."
"2205","MMTTesla Model 3:MY2020:MileGrpATC1","-0.629119837571176","0.832695439308171","-2.32738425","0.9733296"
"2206","MMTTesla Model 3:MY2020:MileGrpATC2","-1.50993325458031","0.96549423222867","-3.5632115","0.248205075"
"2207","MMTTesla Model 3:MY2020:MileGrpATC3","0",".",".","."
"2208","MMTTesla Model S","-2.39766332071053","0.819281188935772","-4.234692","-1.028069"
"2209","MMTTesla Model S:MY2018","-1.58494892323772","1.49084455331039","-4.8316325","1.1202305"
"2210","MMTTesla Model S:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2211","MMTTesla Model S:MY2018:MileGrpATC2","-0.822354858814199","1.80327191272722","-4.50490425","2.7567165"
"2212","MMTTesla Model S:MY2018:MileGrpATC3","0",".",".","."
"2213","MMTTesla Model S:MY2019","-0.916088540036105","1.50387891281632","-4.18897725","1.770623"
"2214","MMTTesla Model S:MY2019:MileGrpATC1","-0.954338268480842","1.79075477784734","-4.6357905","2.6074835"
"2215","MMTTesla Model S:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2216","MMTTesla Model S:MY2019:MileGrpATC3","0",".",".","."
"2217","MMTTesla Model S:MY2020","0",".",".","."
"2218","MMTTesla Model S:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2219","MMTTesla Model S:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2220","MMTTesla Model S:MY2020:MileGrpATC3","0",".",".","."
"2221","MMTTesla Model X","-6.19059961530702","3.09725863508375","-13.391245","-1.69174425"
"2222","MMTTesla Model X:MY2018","-1.64029063161461","4.5278657012978","-10.93854","7.03656699999999"
"2223","MMTTesla Model X:MY2018:MileGrpATC1","5.56365401901886","3.71565774355038","0.109122925","14.2153275"
"2224","MMTTesla Model X:MY2018:MileGrpATC2","3.53869985612864","3.85471301219752","-2.59936675","12.305975"
"2225","MMTTesla Model X:MY2018:MileGrpATC3","0",".",".","."
"2226","MMTTesla Model X:MY2019","4.63173472590855","3.16462183438219","-0.167880725","11.94178"
"2227","MMTTesla Model X:MY2019:MileGrpATC1","-1.89686657507737","1.46919929554424","-5.157212","0.625528199999999"
"2228","MMTTesla Model X:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2229","MMTTesla Model X:MY2019:MileGrpATC3","0",".",".","."
"2230","MMTTesla Model X:MY2020","0",".",".","."
"2231","MMTTesla Model X:MY2020:MileGrpATC1","2.99623584952425","3.33511049692443","-2.4944605","10.45113"
"2232","MMTTesla Model X:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2233","MMTTesla Model X:MY2020:MileGrpATC3","0",".",".","."
"2234","MMTTesla Model Y","-1.44269745447196","1.35355056688512","-4.47523875","0.858509599999999"
"2235","MMTTesla Model Y:MY2020","0",".",".","."
"2236","MMTTesla Model Y:MY2020:MileGrpATC1","-0.723242231554518","1.40720272665839","-3.17488925","2.38321224999999"
"2237","MMTTesla Model Y:MY2020:MileGrpATC2","-0.251977452280991","1.44444892607832","-2.82006725","2.90666825"
"2238","MMTTesla Model Y:MY2020:MileGrpATC3","0",".",".","."
"2239","MMTToyota 4Runner","-1e+13","0","-1e+13","-1e+13"
"2240","MMTToyota 4Runner:MY2018","-1e+13","0","-1e+13","-1e+13"
"2241","MMTToyota 4Runner:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2242","MMTToyota 4Runner:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2243","MMTToyota 4Runner:MY2018:MileGrpATC3","0",".",".","."
"2244","MMTToyota 4Runner:MY2019","-1e+13","0","-1e+13","-1e+13"
"2245","MMTToyota 4Runner:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2246","MMTToyota 4Runner:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2247","MMTToyota 4Runner:MY2019:MileGrpATC3","0",".",".","."
"2248","MMTToyota 4Runner:MY2020","0",".",".","."
"2249","MMTToyota 4Runner:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2250","MMTToyota 4Runner:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2251","MMTToyota 4Runner:MY2020:MileGrpATC3","0",".",".","."
"2252","MMTToyota Avalon/Toyota Avalon Hybrid","-7.31880317061403","2.71839489302257","-13.73921","-3.44706425"
"2253","MMTToyota Avalon/Toyota Avalon Hybrid:MY2018","-1e+13","0","-1e+13","-1e+13"
"2254","MMTToyota Avalon/Toyota Avalon Hybrid:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2255","MMTToyota Avalon/Toyota Avalon Hybrid:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2256","MMTToyota Avalon/Toyota Avalon Hybrid:MY2018:MileGrpATC3","0",".",".","."
"2257","MMTToyota Avalon/Toyota Avalon Hybrid:MY2019","2.45226342904307","2.8211958768564","-1.88139475","8.97252899999999"
"2258","MMTToyota Avalon/Toyota Avalon Hybrid:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2259","MMTToyota Avalon/Toyota Avalon Hybrid:MY2019:MileGrpATC2","-0.102345488210399","1.1497054520629","-2.4066985","2.1834365"
"2260","MMTToyota Avalon/Toyota Avalon Hybrid:MY2019:MileGrpATC3","0",".",".","."
"2261","MMTToyota Avalon/Toyota Avalon Hybrid:MY2020","0",".",".","."
"2262","MMTToyota Avalon/Toyota Avalon Hybrid:MY2020:MileGrpATC1","1.95729896381697","2.97626749343925","-3.048383","8.58177224999999"
"2263","MMTToyota Avalon/Toyota Avalon Hybrid:MY2020:MileGrpATC2","2.10562217752064","2.96426844086746","-2.8324495","8.75245074999999"
"2264","MMTToyota Avalon/Toyota Avalon Hybrid:MY2020:MileGrpATC3","0",".",".","."
"2265","MMTToyota C-HR","-1e+13","0","-1e+13","-1e+13"
